nestID,bidx,xid,felv,fscale,wse_sB_0020_1218_dep,wse_sB_0100_1218_dep,wse_sB_0200_1218_dep,wse_sB_0500_1218_dep
f0,126,127,0.0,67698.0,0.0,0.0177,0.2216,0.6795
f0,127,128,0.0,43228.0,0.0,0.0,0.0,0.0
f0,128,129,0.0,55320.0,0.0,0.0,0.0,0.0
f0,129,130,0.0,50690.0,0.0,0.0,0.0,0.0
f0,130,131,0.0,64169.0,0.0,0.0,0.0,0.0
f0,131,132,0.0,1492207.0,0.0,0.0,0.0,0.0
f0,132,133,0.0,26901.0,0.0,0.0,0.0558,0.2788
f0,133,134,0.0,385378.0,0.0,0.0,0.0,0.0006
f0,134,135,0.0,94801.0,0.0095,0.019,0.0316,0.0886
f0,135,136,0.0,172881.0,0.0,0.0,0.0,0.0
f0,136,137,0.0,68926.0,0.0283,0.0566,0.1509,0.363
f0,137,138,0.0,31978.0,0.0281,0.0563,0.0751,0.1876
f0,138,139,0.0,38357.0,0.0085,0.0313,0.0313,0.1877
f0,139,140,0.0,63029.0,0.0,0.0,0.0077,0.019
f0,140,141,0.0,82626.0,0.0,0.029,0.0399,0.0617
f0,141,142,0.0,7580051.0,0.0018,0.0743,0.169,0.2931
f0,142,143,0.0,2651406.0,0.0,0.0,0.0,0.0594
f0,143,144,0.0,10137.0,0.0075,0.0455,0.0641,0.0962
f0,144,145,0.0,42268.0,0.0,0.0,0.0,0.0
f0,145,146,0.0,737302.0,0.0,0.0,0.0,0.0
f0,146,147,0.0,48356.0,0.0134,0.4973,0.6586,0.7729
f0,147,148,0.0,73295.0,0.3547,0.4611,0.5143,0.6119
f0,148,149,0.0,167660.0,0.0,0.0,0.0,0.0
f0,149,150,0.0,3339.0,0.0,0.0,0.0,0.0
f0,150,151,0.0,87379.0,0.0028,0.0558,0.0893,0.0967
f0,151,152,0.0,54623.0,0.0,0.0,0.0,0.0
f0,152,153,0.0,111469.0,0.0554,0.1866,0.3032,0.2799
f0,153,154,0.0,80770.0,0.1851,0.4386,0.515,0.5834
f0,154,155,0.0,55648.0,0.0467,0.0993,0.1226,0.1577
f0,155,156,0.0,788157.0,0.0961,0.2569,0.3663,0.5119
f0,156,157,0.0,54019.0,0.0046,0.0963,0.1745,0.3429
f0,157,158,0.0,79340.0,0.1966,0.3062,0.3705,0.4991
f0,158,159,0.0,138071.0,0.0,0.0,0.0,0.0
f0,159,160,0.0,40004.0,0.0,0.0,0.0,0.0
f0,160,161,0.0,140214.0,0.5308,0.9504,0.9967,0.9967
f0,161,162,0.0,68359.0,0.0,0.0,0.0,0.0
f0,162,163,0.0,86008.0,0.0006,0.0023,0.0052,0.0062
f0,163,164,0.0,514798.0,0.0,0.0,0.0,0.0
f0,164,165,0.0,488052.0,0.0,0.0,0.0,0.0
f0,165,166,0.0,386809.0,0.0,0.0,0.0,0.0
f0,166,167,0.0,910.0,0.2506,0.6592,0.6592,0.6592
f0,167,168,0.0,10965.0,0.0324,0.0889,0.0889,0.1185
f0,168,169,0.0,12395.0,0.0726,0.242,0.2662,0.5325
f0,169,170,0.0,5039.0,0.2098,0.222,0.222,0.4763
f0,170,171,0.0,2365.0,0.0,0.0,0.0,0.0
f0,171,172,0.0,303058.0,0.0009,0.0223,0.094,0.2797
f0,172,173,0.0,26548.0,0.0,0.0,0.0019,0.0367
f0,173,174,0.0,32379.0,0.0002,0.0188,0.0278,0.0371
f0,174,175,0.0,5468.0,0.0,0.0,0.0,0.4755
f0,175,176,0.0,16529.0,0.0,0.059,0.118,0.177
f0,176,177,0.0,4288.0,0.0,0.0,0.0,0.1516
f0,177,178,0.0,5279.0,0.0591,0.4925,0.6772,0.8003
f0,178,179,0.0,873781.0,0.0063,0.016,0.0342,0.0558
f0,179,180,0.0,11434.0,0.1137,0.6822,0.7959,0.8812
f0,180,181,0.0,344481.0,0.0,0.0001,0.074,0.3048
f0,181,182,0.0,117266.0,0.0,0.0,0.0,0.0
f0,182,183,0.0,2994244.0,0.02,0.0347,0.0385,0.0415
f0,183,184,0.0,40232.0,0.1212,0.4039,0.5654,0.6623
f0,184,185,0.0,35718.0,0.0637,0.091,0.1001,0.1092
f0,185,186,0.0,12005.0,0.0,0.0,0.0,0.0
f0,186,187,0.0,423327.0,0.124,0.1559,0.1718,0.1736
f0,187,188,0.0,14022193.0,0.0035,0.0071,0.0084,0.0105
f0,188,189,0.0,7223.0,1.0,1.0,1.0,1.0
f0,189,190,0.0,197267.0,0.3163,0.4942,0.5997,0.6145
f0,190,191,0.0,44153.0,0.0368,0.0883,0.2135,0.4196
f0,191,192,0.0,451491.0,0.0425,0.0698,0.1137,0.1764
f0,192,193,0.0,314983.0,0.2857,0.6167,0.7905,0.9024
f0,193,194,0.0,171475.0,0.3866,0.5477,0.6652,0.6747
f0,194,195,0.0,403301.0,0.1729,0.3626,0.4798,0.4872
f0,195,196,0.0,63600.0,0.0,0.0,0.0,0.0
f0,196,197,0.0,51864.0,0.0,0.0,0.0,0.0
f0,197,198,0.0,1197.0,0.0,0.0,0.0,0.0
f0,198,199,0.0,40384.0,0.0,0.0,0.0,0.0
f0,199,200,0.0,198468.0,0.0033,0.0246,0.0458,0.0868
f0,200,201,0.0,96026.0,0.0,0.0,0.0,0.0
f0,201,202,0.0,60106.0,0.0,0.0,0.0,0.0
f0,202,203,0.0,63598.0,0.0,0.0,0.0,0.0
f0,203,204,0.0,14392.0,0.0004,0.3387,0.3839,0.4517
f0,204,205,0.0,9109.0,0.4281,0.7136,0.8206,0.9276
f0,205,206,0.0,118749.0,0.1187,0.288,0.5103,0.7705
f0,206,207,0.0,24066.0,0.0257,0.1621,0.2431,0.4862
f0,207,208,0.0,187911.0,0.0173,0.0311,0.0432,0.0692
f0,208,209,0.0,185157.0,0.1158,0.3212,0.4897,0.7706
f0,209,210,0.0,708941.0,0.0,0.0,0.0,0.0
f0,210,211,0.0,218105.0,0.0,0.0,0.0,0.0
f0,211,212,0.0,80867.0,0.0,0.0,0.0,0.0
f0,212,213,0.0,2357727.0,0.111,0.1543,0.3187,0.3391
f0,213,214,0.0,1183923.0,0.0,0.0,0.0032,0.0082
f0,214,215,0.0,1112821.0,0.4297,0.6236,0.7066,0.7557
f0,215,216,0.0,13421.0,0.1937,0.2179,0.2422,0.2664
f0,216,217,0.0,9182.0,0.2832,0.3894,0.3894,0.5309
f0,217,218,0.0,26780.0,0.0728,0.0971,0.1456,0.1456
f0,218,219,0.0,110745.0,0.1144,0.1585,0.1731,0.1907
f0,219,220,0.0,45783.0,0.0,0.0106,0.0426,0.4401
f0,220,221,0.0,48261.0,0.0337,0.1818,0.2828,0.4445
f0,221,222,0.0,16393.0,0.119,0.1586,0.1983,0.2181
f0,222,223,0.0,11239.0,0.0453,0.0867,0.1157,0.4337
f0,223,224,0.0,9729.0,0.0,0.0,0.0,0.0
f0,224,225,0.0,386544.0,0.0,0.0,0.0,0.0
f0,225,226,0.0,2806364.0,0.0005,0.0008,0.0019,0.0032
f0,226,227,0.0,39150.0,0.3071,0.4233,0.5645,0.7969
f0,227,228,0.0,1818713.0,0.2173,0.3468,0.4148,0.4594
f0,228,229,0.0,637279.0,0.1209,0.3412,0.4937,0.6916
f0,229,230,0.0,235587.0,0.0047,0.0179,0.0372,0.1352
f0,230,231,0.0,4402.0,0.0,0.0,0.0,0.0
f0,231,232,0.0,945407.0,0.0092,0.0155,0.0184,0.0206
f0,232,233,0.0,246813.0,0.0342,0.0448,0.0514,0.1106
f0,233,234,0.0,13814.0,0.0022,0.0107,0.0107,0.0107
f0,234,235,0.0,60102.0,0.0757,0.1027,0.1081,0.119
f0,235,236,0.0,20917.0,0.1554,0.2486,0.3263,0.3729
f0,236,237,0.0,12719.0,0.2811,0.3577,0.4855,0.741
f0,237,238,0.0,5887.0,0.1656,0.9384,0.9936,0.9936
f0,238,239,0.0,12113.0,0.2683,1.0,1.0,1.0
f0,239,240,0.0,5468.0,0.3566,1.0,1.0,1.0
f0,240,241,0.0,9692.0,0.3689,0.8383,0.8718,0.9389
f0,241,242,0.0,192371.0,0.7045,0.8819,0.9072,0.9258
f0,242,243,0.0,370409.0,0.0342,0.1299,0.2825,0.3975
f0,243,244,0.0,5471.0,0.0,0.594,0.7128,0.8316
f0,244,245,0.0,5562.0,0.0,0.0082,0.0082,0.083
f0,245,246,0.0,6847.0,0.0,0.2373,0.8544,0.9968
f0,246,247,0.0,13285.0,0.0979,0.4648,0.685,0.8562
f0,247,248,0.0,7936.0,0.0,0.2457,0.6962,0.901
f0,248,249,0.0,3021.0,0.0,0.0,0.1067,0.6454
f0,249,250,0.0,47769.0,0.0014,0.0087,0.0136,0.0204
f0,250,251,0.0,206540.0,0.0,0.1983,0.3021,0.6105
f0,251,252,0.0,21445.0,0.0,0.0909,0.1667,0.2728
f0,252,253,0.0,49788.0,0.7311,0.9922,0.9987,0.9987
f0,253,254,0.0,41284.0,0.0157,0.0157,0.0236,0.0551
f0,254,255,0.0,17931.0,0.3625,0.6524,0.7793,0.9605
f0,255,256,0.0,15847.0,0.0615,0.123,0.1641,0.2871
f0,256,257,0.0,16515.0,0.0787,0.0787,0.1377,0.669
f0,257,258,0.0,143545.0,0.0045,0.0068,0.0068,0.0091
f0,258,259,0.0,17855.0,0.0325,0.1638,0.4004,0.8737
f0,259,260,0.0,16122.0,0.1209,0.2016,0.3628,0.6047
f0,260,261,0.0,37222.0,0.1135,0.1746,0.2095,0.4103
f0,261,262,0.0,17625.0,0.0,0.4241,0.7744,0.9035
f0,262,263,0.0,60418.0,0.1614,0.425,0.4842,0.5433
f0,263,264,0.0,111510.0,0.3444,0.4089,0.4493,0.4896
f0,264,265,0.0,428390.0,0.0622,0.0895,0.1002,0.1229
f0,265,266,0.0,599408.0,0.0175,0.4042,0.6707,0.8896
f0,266,267,0.0,3067448.0,0.0027,0.168,0.366,0.635
f0,267,268,0.0,32424.0,0.0,0.0,0.0,0.0
f0,268,269,0.0,258550.0,0.0113,0.2089,0.2785,0.3307
f0,269,270,0.0,576456.0,0.0039,0.0273,0.056,0.0794
f0,270,271,0.0,149861.0,0.0217,0.5986,0.6767,0.8806
f0,271,272,0.0,213132.0,0.0106,0.5138,0.6194,0.7145
f0,272,273,0.0,592965.0,0.0139,0.0405,0.0569,0.0734
f0,273,274,0.0,66323.0,0.6566,0.7448,0.8233,0.9213
f0,274,275,0.0,667636.0,0.0092,0.0852,0.1465,0.3485
f0,275,276,0.0,30630.0,0.0,0.1592,0.3289,0.7109
f0,276,277,0.0,62872.0,0.1447,0.2068,0.2274,0.5634
f0,277,278,0.0,125712.0,0.0016,0.167,0.3723,0.7255
f0,278,279,0.0,5316.0,0.0,0.2446,0.3057,0.9171
f0,279,280,0.0,639092.0,0.0,0.0,0.0,0.0
f0,280,281,0.0,241914.0,0.0682,0.3906,0.6976,0.9332
f0,281,282,0.0,214524.0,0.0182,0.0379,0.0621,0.2772
f0,282,283,0.0,74788.0,0.0037,0.0077,0.0174,0.2477
f0,283,284,0.0,2251.0,0.0695,0.1431,0.1431,0.1431
f0,284,285,0.0,117502.0,0.0,0.0,0.0,0.0
f0,285,286,0.0,39764.0,0.0,0.0377,0.132,0.9808
f0,286,287,0.0,62051.0,0.0,0.0,0.411,0.8944
f0,287,288,0.0,79663.0,0.3712,0.412,0.4773,0.6935
f0,288,289,0.0,434877.0,0.05,0.1932,0.407,0.7209
f0,289,290,0.0,65012.0,0.0,0.0,0.0,0.0
f0,290,291,0.0,66494.0,0.0,0.0,0.0,0.0
f0,291,292,0.0,34084.0,0.1812,0.3623,0.6579,0.9058
f0,292,293,0.0,48727.0,0.0,0.02,0.0667,0.1467
f0,293,294,0.0,1267.0,0.0217,0.7694,1.0,1.0
f0,294,295,0.0,5009.0,0.0,0.0,0.0,0.1151
f0,295,296,0.0,87533807.0,0.0003,0.0005,0.0007,0.0017
f0,296,297,0.0,525639.0,0.0408,0.1583,0.2096,0.3005
f0,297,298,0.0,42096.0,0.0,0.0,0.0,0.0009
f0,298,299,0.0,30615.0,0.0319,0.1911,0.2336,0.3079
f0,299,300,0.0,5435.0,0.0376,0.1196,0.1196,0.1196
f0,300,301,0.0,137865.0,0.0,0.0,0.0,0.0
f0,301,302,0.0,108787.0,0.0,0.0,0.0,0.0
f0,302,303,0.0,3387477.0,0.0467,0.0611,0.0671,0.074
f0,303,304,0.0,54171.0,0.0,0.0,0.0,0.0
f0,304,305,0.0,5402517.0,0.0075,0.0087,0.0091,0.0093
f0,305,306,0.0,901771.0,0.0004,0.0006,0.0009,0.0009
