bid,wse_sA_0020_1218,wse_sA_0100_1218,wse_sA_0200_1218,wse_sA_0500_1218
15577001,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
15577002,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
5072000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
23726000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
24462000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
24462001,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
24670001,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
24438000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
5929000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
20324000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
22012000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
4970000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21221000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
4538000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21079000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21848000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
20998000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
4506000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
20921000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
20936001,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
20956000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21224000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21199000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
22005000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
20982000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21186000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21570000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21925000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
22040000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21904000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21435000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21430000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21714000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21670000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
4531001,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21066001,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21081000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
4619001,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21507000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21551000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21482000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
21486001,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
