xid,0.2,0.05,0.01,0.005,0.002,0.0,ead
1010,,0.0,0.0,0.0,0.0,,0.0
1011,,0.0,0.0,0.0,0.0,,0.0
1012,,0.0,0.0,0.0,0.0,,0.0
1013,,0.0,0.0,0.0,0.0,,0.0
1014,,0.0,0.0,0.0,0.0,,0.0
1016,,0.0,0.0,0.0,0.0,,0.0
1020,,0.0,0.0,0.0,0.0,,0.0
1021,,0.0,0.0,0.0,0.0,,0.0
1022,,0.0,0.0,0.0,0.0,,0.0
1023,,0.0,0.0,0.0,0.0,,0.0
1024,,0.0,0.0,0.0,0.0,,0.0
1025,,0.0,0.0,0.0,0.0,,0.0
1027,,0.0,0.0,0.0,0.0,,0.0
1029,,0.0,0.0,0.0,0.0,,0.0
1033,,0.0,0.0,0.0,0.0,,0.0
1036,,0.0,0.0,0.0,0.0,,0.0
1042,,0.0,0.0,0.0,0.0,,0.0
1044,,0.0,0.0,0.0,0.0,,0.0
1045,,0.0,0.0,0.0,0.0,,0.0
1049,,0.0,0.0,0.0,0.0,,0.0
1061,,0.0,0.0,0.0,0.0,,0.0
1072,,0.0,0.0,0.0,0.0,,0.0
1088,,0.0,0.0,0.0,0.0,,0.0
1091,,0.0,0.0,0.0,0.0,,0.0
1099,,0.0,0.0,0.0,0.0,,0.0
1101,,0.0,0.0,0.0,0.0,,0.0
1103,,0.0,0.0,0.0,0.0,,0.0
1113,,0.0,0.0,0.0,0.0,,0.0
1114,0.0,0.0,0.0,0.0,1.0,1.667,0.004
1116,0.0,0.0,0.0,0.0,1.0,1.667,0.004
1119,,0.0,0.0,0.0,0.0,,0.0
1120,,0.0,0.0,0.0,0.0,,0.0
1123,,0.0,0.0,0.0,0.0,,0.0
1127,,0.0,0.0,0.0,0.0,,0.0
1128,,0.0,0.0,0.0,0.0,,0.0
1137,,0.0,0.0,0.0,0.0,,0.0
1139,,0.0,0.0,0.0,0.0,,0.0
1140,,0.0,0.0,0.0,0.0,,0.0
1144,,0.0,0.0,0.0,0.0,,0.0
1145,,0.0,0.0,0.0,0.0,,0.0
1146,,0.0,0.0,0.0,0.0,,0.0
1157,,0.0,0.0,0.0,0.0,,0.0
1162,,0.0,0.0,0.0,0.0,,0.0
1163,,0.0,0.0,0.0,0.0,,0.0
1164,,0.0,0.0,0.0,0.0,,0.0
1168,,0.0,0.0,0.0,0.0,,0.0
1174,,0.0,0.0,0.0,0.0,,0.0
1175,,0.0,0.0,0.0,0.0,,0.0
1176,,0.0,0.0,0.0,0.0,,0.0
1178,,0.0,0.0,0.0,0.0,,0.0
1181,,0.0,0.0,0.0,0.0,,0.0
1182,,0.0,0.0,0.0,0.0,,0.0
1183,,0.0,0.0,0.0,0.0,,0.0
1184,,0.0,0.0,0.0,0.0,,0.0
1187,,0.0,0.0,0.0,0.0,,0.0
1189,,0.0,0.0,0.0,0.0,,0.0
1191,,0.0,0.0,0.0,0.0,,0.0
1192,,0.0,0.0,0.0,0.0,,0.0
1196,,0.0,0.0,0.0,0.0,,0.0
1200,,0.0,0.0,0.0,0.0,,0.0
1206,,0.0,0.0,0.0,0.0,,0.0
1207,,0.0,0.0,0.0,0.0,,0.0
1211,,0.0,0.0,0.0,0.0,,0.0
1225,,0.0,0.0,0.0,0.0,,0.0
1227,,0.0,0.0,0.0,0.0,,0.0
1228,,0.0,0.0,0.0,0.0,,0.0
1244,,0.0,0.0,0.0,0.0,,0.0
1245,,0.0,0.0,0.0,0.0,,0.0
1246,,0.0,0.0,0.0,0.0,,0.0
1261,,0.0,0.0,0.0,0.0,,0.0
1282,,0.0,0.0,0.0,0.0,,0.0
1283,0.0,0.0,0.0,0.0,1.0,1.667,0.004
1289,,0.0,0.0,0.0,0.0,,0.0
1317,,0.0,0.0,0.0,0.0,,0.0
1320,,0.0,0.0,0.0,0.0,,0.0
1321,,0.0,0.0,0.0,0.0,,0.0
