bid,NHC2020_DEM_20210804_5x5_cmp
195000,294.0199890136719
196000,279.79998779296875
200000,280.41998291015625
203000,290.83001708984375
204000,290.7599792480469
205000,280.1099853515625
207000,279.7099914550781
208000,279.42999267578125
210000,280.2799987792969
211000,279.1099853515625
213000,286.1199951171875
214000,285.3199768066406
215000,280.21002197265625
207001,279.8299865722656
207002,280.0400085449219
220000,279.6299743652344
207003,279.69000244140625
225000,279.489990234375
226000,293.0699768066406
229000,282.2300109863281
231000,285.1399841308594
232000,285.1600036621094
233000,279.46002197265625
234000,279.260009765625
235000,279.4599914550781
237000,279.5199890136719
238000,278.8800048828125
237001,279.3500061035156
240000,281.5
243000,286.3999938964844
249000,279.3699951171875
250000,279.4599914550781
251000,283.90997314453125
252000,282.4100036621094
253000,280.29998779296875
254000,280.1000061035156
255000,280.1300048828125
256000,279.3499755859375
257000,279.4000244140625
258000,282.989990234375
259000,279.1100158691406
260000,279.3599853515625
261000,279.19000244140625
264000,281.1400146484375
265000,280.6999816894531
267000,282.54998779296875
269000,281.9599914550781
270000,281.8899841308594
271000,281.6100158691406
272000,281.6700134277344
273000,281.54998779296875
274000,279.66998291015625
275000,279.6099853515625
277000,285.8599853515625
278000,287.17999267578125
279000,289.3800048828125
282000,279.47998046875
207004,280.17999267578125
284000,281.6099853515625
286000,279.6399841308594
287000,279.3899841308594
288000,284.0799865722656
289000,284.2300109863281
293000,283.3399963378906
254001,285.239990234375
295000,282.07000732421875
297000,280.08001708984375
298000,279.8999938964844
303000,282.4399719238281
305000,281.04998779296875
308000,280.739990234375
309000,284.0199890136719
311000,282.91998291015625
314000,282.19000244140625
316000,281.70001220703125
317000,279.6100158691406
254003,281.96002197265625
319000,281.0799865722656
340000,283.6600036621094
346000,280.66998291015625
356000,279.7301330566406
356001,280.6999816894531
361000,281.7799987792969
303001,282.1499938964844
366000,282.1000061035156
368000,280.57000732421875
369000,280.66998291015625
370000,282.77996826171875
372000,281.0899658203125
373000,282.9100036621094
374000,282.8299865722656
375000,282.08001708984375
376000,282.3299865722656
254004,280.239990234375
377000,280.1600036621094
379000,279.5899658203125
382000,279.1899719238281
383000,279.9399719238281
385000,279.1499938964844
409000,282.8599548339844
423000,283.0299987792969
427000,289.4700012207031
432000,284.72998046875
407001,283.0299987792969
439000,282.75
442000,288.3099670410156
443000,286.95001220703125
454000,292.53997802734375
455000,284.7699890136719
457000,294.8999938964844
458000,294.7599792480469
460000,280.1000061035156
461000,281.15997314453125
460001,280.1799621582031
462000,279.3399963378906
463000,279.8999938964844
464000,281.54998779296875
467000,280.2900085449219
471000,279.8699951171875
473000,282.3900146484375
474000,280.42999267578125
477000,280.30999755859375
479000,294.3899841308594
480000,280.3399963378906
481000,289.47998046875
484000,281.15997314453125
485000,279.3299865722656
486000,279.44000244140625
487000,279.4599914550781
490000,279.95001220703125
491000,279.6099853515625
492000,279.5799865722656
493000,279.82000732421875
495000,279.2099914550781
496000,287.6300048828125
497000,280.17999267578125
498000,280.8399963378906
499000,281.0199890136719
500000,280.97998046875
502000,281.3599853515625
503000,281.2699890136719
505000,282.239990234375
506000,289.9599914550781
507000,279.02996826171875
508000,293.90997314453125
509000,290.92999267578125
510000,281.3599548339844
511000,281.239990234375
512000,291.8800048828125
513000,290.8600158691406
514000,290.6600036621094
516000,281.07000732421875
517000,281.2599792480469
518000,291.44000244140625
520000,291.82000732421875
541000,292.7599792480469
554000,290.6600036621094
582000,281.2799987792969
584000,290.739990234375
585000,281.8199768066406
522015,281.5899963378906
586000,279.9599914550781
587000,281.4599914550781
588000,288.1600036621094
589000,281.3699951171875
590000,281.79998779296875
591000,287.4899597167969
592000,287.3800048828125
593000,279.94000244140625
594000,287.6600036621094
595000,288.0799865722656
596000,289.1000061035156
597000,288.6199951171875
598000,278.9100036621094
254006,278.8999938964844
254007,278.66998291015625
254008,279.1399841308594
598002,279.1199951171875
254009,279.0099792480469
598003,279.0899963378906
612000,282.19000244140625
254010,282.4200134277344
613000,278.7699890136719
614000,287.1199951171875
615000,286.1299743652344
617000,279.469970703125
620000,284.0199890136719
622000,285.6199951171875
623000,285.41998291015625
620001,286.79998779296875
624000,288.3599853515625
626000,291.6199951171875
627000,288.0199890136719
629000,290.4800109863281
633000,319.8999938964844
634000,331.989990234375
637000,290.47998046875
639000,291.67999267578125
640001,292.1199951171875
643000,292.3299865722656
646000,315.05999755859375
660000,279.75
679000,283.4599914550781
683000,293.6999816894531
687000,294.1899719238281
691000,293.47003173828125
692000,294.4499816894531
695000,294.8599853515625
752000,296.8899841308594
761000,302.7099914550781
254012,298.44000244140625
777000,297.1299743652344
788000,305.7200012207031
793000,312.8899841308594
794000,309.1999816894531
795000,309.0899963378906
796000,314.2699890136719
798000,311.54998779296875
799000,311.94000244140625
804000,311.7300109863281
805000,312.1300048828125
806000,303.3500061035156
810000,306.5199890136719
811000,306.5299987792969
828000,320.16998291015625
830000,320.07000732421875
833000,319.94000244140625
834000,320.239990234375
835000,329.41998291015625
836000,329.6999816894531
837000,332.1000061035156
838000,332.29998779296875
839000,332.28997802734375
840000,333.8299865722656
841000,330.010009765625
842000,330.8399963378906
843000,332.739990234375
845000,337.4599914550781
846000,337.6199951171875
849000,338.8500061035156
875000,337.65997314453125
877000,320.22998046875
886000,340.6600036621094
889000,340.8399963378906
991000,342.3799743652344
995000,340.3500061035156
999000,347.2099609375
1002000,339.2200012207031
1003000,350.94000244140625
1004000,352.7699890136719
1005000,344.7200012207031
1008000,348.55999755859375
1011000,339.8299865722656
1015000,341.7499694824219
1018000,341.8299865722656
1019000,342.0799865722656
1020000,340.2900085449219
1024000,342.1899719238281
1025000,341.0699768066406
1026000,341.67999267578125
254026,340.55999755859375
1027000,350.79998779296875
1028000,349.1400146484375
1030000,342.3000183105469
1029001,350.8500061035156
1031001,341.94000244140625
1033000,341.7099609375
1034000,347.1899719238281
1036000,347.19000244140625
1038000,348.2599792480469
1039000,350.1000061035156
1040000,341.15997314453125
1041000,341.0899963378906
1043000,352.8399963378906
1035001,348.5799865722656
1044000,342.0999755859375
1045000,342.0
1046000,338.7699890136719
1047000,340.3800048828125
1048000,340.0500183105469
1049000,340.0299987792969
1050000,340.5
1051000,340.1499938964844
1053000,340.32000732421875
1057000,340.54998779296875
1061000,342.40997314453125
1062000,340.1999816894531
1064000,348.0299987792969
1065000,339.42999267578125
254027,339.3900146484375
1066000,339.46002197265625
1067000,339.5
1069000,347.53997802734375
1072000,333.6499938964844
1074000,342.0099792480469
1076000,339.8999938964844
1084000,345.03997802734375
1085000,347.1400146484375
1087000,348.2900085449219
1091000,340.54998779296875
1092000,340.75
1097000,347.03997802734375
1098000,352.82000732421875
1100000,346.6199645996094
1106000,348.52996826171875
1107000,339.719970703125
1109000,345.0400085449219
1110000,342.1099853515625
1112000,342.5199890136719
1114000,341.510009765625
1115000,343.66998291015625
1116000,342.5099792480469
1117000,340.6999816894531
1119000,341.1099548339844
1122000,339.94000244140625
1130000,349.1299743652344
1132000,341.3099670410156
1136000,349.79998779296875
1137000,349.69000244140625
1143000,342.4700012207031
1144000,342.5
1151000,380.5099792480469
1152000,339.1499938964844
254032,339.0199890136719
1153000,339.6199951171875
1154000,339.3299865722656
1155000,339.4700012207031
1156000,339.1199951171875
1157000,339.3999938964844
1158000,338.969970703125
1159000,355.9000244140625
254033,339.3299865722656
1163000,340.1899719238281
1164000,346.16998291015625
1165000,344.8699951171875
1166000,342.8299865722656
1167000,343.7200012207031
1172000,340.16998291015625
1173000,341.9499816894531
1174000,340.53997802734375
1175000,339.55999755859375
1176000,340.16998291015625
254034,341.4700012207031
1178000,340.29998779296875
1179000,339.5299987792969
1180000,340.1800231933594
254035,338.5990295410156
1181000,340.8999938964844
1182000,341.8399963378906
1183000,341.72998046875
1184000,341.69000244140625
1186000,340.8599853515625
1187000,341.1999816894531
1185001,341.41998291015625
1188000,353.3500061035156
1189000,347.0
1190000,347.3299865722656
1191000,355.6499938964844
1192000,342.72998046875
1193000,343.4599914550781
1196000,343.1999816894531
1195001,348.8899841308594
1197000,358.9100036621094
1198000,342.2900085449219
1199000,358.22998046875
1200000,343.0
1201000,340.0
1202000,341.0
1203000,339.6299743652344
1203001,339.6600036621094
1204000,339.6300048828125
1205000,338.739990234375
1206000,339.1999816894531
1207000,338.989990234375
1208000,339.0799865722656
1209000,338.9599914550781
1210000,339.1899719238281
1211000,339.2200012207031
254036,338.94000244140625
1212000,339.3699951171875
1218000,339.5299987792969
1219000,339.5999755859375
1220000,339.7099914550781
1221000,339.7200012207031
1223000,339.5400085449219
1224000,339.92999267578125
1225000,339.4499816894531
1226000,339.9700012207031
1226001,339.6299743652344
1226002,339.5199890136719
1220001,339.55999755859375
1229000,339.4599914550781
1232000,339.719970703125
1233000,339.4100036621094
1234000,339.1000061035156
254037,339.0899963378906
1235000,339.6999816894531
1236000,339.66998291015625
1238000,342.5999755859375
1241000,339.7799987792969
1242000,339.7200012207031
1235001,339.70001220703125
1243000,340.1099853515625
1244000,339.6199951171875
1245000,339.9299621582031
1246000,339.66998291015625
1248000,339.44000244140625
1249000,339.8699645996094
1250000,339.6999816894531
1226003,339.1099853515625
1230001,339.90997314453125
1251001,339.2699890136719
1226004,339.17999267578125
1226005,339.1499938964844
1251003,339.2499694824219
1251004,339.22998046875
1226007,339.2099914550781
1251005,339.3599853515625
1234001,339.1199951171875
1234002,339.29998779296875
1252000,340.8599853515625
1253000,339.760009765625
1254000,339.4700012207031
1255000,339.80999755859375
1256000,339.4700012207031
1257000,339.6999816894531
1234003,339.2099914550781
1255001,339.72998046875
1259000,339.7099914550781
1260000,339.7699890136719
1257001,339.6500244140625
1261000,340.0299987792969
1262000,340.219970703125
1263000,340.1000061035156
1264000,340.17999267578125
1265000,340.1099853515625
1266000,340.41998291015625
254039,338.32000732421875
1267000,340.0999755859375
1268000,340.2099914550781
1269000,340.0199890136719
1270000,340.3500061035156
1271000,340.3199768066406
1272000,340.5
1273000,340.0899963378906
1274000,340.3399963378906
254041,339.1099853515625
1234004,339.1499938964844
1275000,340.30999755859375
1276000,340.2599792480469
254042,339.15997314453125
1234005,339.0099792480469
254043,339.1000061035156
1277000,340.02996826171875
1278000,340.15997314453125
1279000,340.1199951171875
1280000,340.22998046875
1234006,339.0199890136719
1281000,340.2099914550781
1282000,338.989990234375
1234007,338.9700012207031
1283000,340.2099914550781
1284000,339.44000244140625
1285000,340.1300048828125
1286000,340.4499816894531
1287000,340.1399841308594
1284001,339.4599914550781
1284002,339.6000061035156
1288000,340.52996826171875
1289000,339.8499755859375
1284003,339.8500061035156
1290000,340.95001220703125
1291000,339.97998046875
1284004,339.97998046875
1292000,340.0299987792969
1293000,340.0199890136719
1295000,340.04998779296875
1296000,340.1999816894531
1297000,340.16998291015625
1298000,340.2099914550781
1299000,340.260009765625
1300000,339.3500061035156
1301000,340.1199951171875
1302000,340.30999755859375
1303000,340.1999816894531
1304000,339.3399963378906
1282001,339.05999755859375
1305000,340.1099853515625
1306000,339.47998046875
1307000,340.42999267578125
1308000,339.6499938964844
1310000,339.4700012207031
1311000,339.42999267578125
1309001,340.3999938964844
1312000,339.3900146484375
1313000,339.33001708984375
1314000,339.5400085449219
1315000,339.78997802734375
1316000,339.7799987792969
1317000,339.7699890136719
1234008,339.29998779296875
1318000,339.8599853515625
1319000,339.7799987792969
1320000,339.7599792480469
1321000,340.0999755859375
1322000,340.0299987792969
1323000,340.0899963378906
1324000,339.9499816894531
1325000,339.6999816894531
1324001,339.7099914550781
1251006,338.8599853515625
1326000,340.0099792480469
1327000,340.25
1328000,340.2200012207031
1329000,342.0699768066406
1330000,375.5
1336000,342.989990234375
1337000,340.1899719238281
1338000,339.9100036621094
1341000,339.0299987792969
1342000,338.97998046875
1344000,339.54998779296875
1345000,339.6999816894531
1346000,343.260009765625
1347000,344.3999938964844
1348000,339.44000244140625
1349000,339.3399963378906
1350000,339.6399841308594
1351000,340.1199645996094
1352000,339.7699890136719
1353000,339.8800048828125
1354000,340.32000732421875
1355000,343.3699951171875
1356000,340.41998291015625
1357000,340.29998779296875
1358000,344.17999267578125
1359000,343.27001953125
1360000,345.6000061035156
1361000,340.239990234375
1362000,340.3599853515625
1363000,343.4300231933594
1364000,344.30999755859375
1365000,339.2200012207031
1366000,340.3299865722656
1367000,339.90997314453125
1368000,340.42999267578125
1369000,339.95001220703125
1370000,339.72998046875
1373000,339.739990234375
1374000,345.22998046875
1376000,340.19000244140625
1377000,347.4599914550781
1380000,339.9599914550781
1381000,339.989990234375
1382000,340.1499938964844
1383000,340.0299987792969
1385000,345.6099853515625
1388000,339.6600036621094
1384001,339.79998779296875
1391000,347.3599853515625
1393000,339.9499816894531
1395000,340.0999755859375
1396000,339.8999938964844
1397000,339.54998779296875
1398000,339.7099914550781
1399000,340.2900085449219
1401000,339.8900146484375
1402000,340.19000244140625
1403000,346.3999938964844
1404000,343.54998779296875
1378001,339.70001220703125
1406000,345.40997314453125
1407000,339.989990234375
1411000,340.3199768066406
1412000,340.2699890136719
1414000,339.46002197265625
1410001,340.2699890136719
1416000,343.76995849609375
1417000,344.3500061035156
1418000,339.47998046875
1419000,339.760009765625
1420000,343.67999267578125
1421000,343.54998779296875
1422000,344.44000244140625
1423000,340.010009765625
1424000,340.66998291015625
1425000,346.9700012207031
1426000,339.8599853515625
1427000,339.97998046875
1428000,346.6400146484375
1429000,347.4599914550781
1430000,344.5999755859375
1431000,344.6800231933594
1432000,339.8399963378906
1433000,339.82000732421875
1434000,339.92999267578125
1436000,340.0699768066406
1437000,339.9800109863281
1438000,339.8999938964844
1439000,339.9599914550781
1440000,344.5899658203125
1441000,340.1800231933594
1442000,340.0699768066406
1443000,340.1199951171875
1445000,340.20001220703125
1446000,340.9399719238281
1447000,345.0899963378906
1448000,345.30999755859375
1449000,341.16998291015625
1450000,345.2699890136719
1451000,345.7699890136719
1453000,340.739990234375
1454000,346.17999267578125
1455000,344.47998046875
1456000,340.9200134277344
1457000,346.7699890136719
1458000,340.75
1455001,344.8699951171875
1459000,345.05999755859375
1460000,349.3299865722656
1462000,345.5299987792969
1462001,345.80999755859375
1463000,341.260009765625
1465000,340.1499938964844
1466000,340.82000732421875
1467000,341.0799865722656
1468000,347.19000244140625
1469000,347.1999816894531
1470000,340.3500061035156
1483000,351.5799865722656
1484000,352.5099792480469
1487000,350.33001708984375
1489000,347.0099792480469
1490000,340.28997802734375
1492000,339.8999938964844
1493000,343.2099914550781
1497000,350.9700012207031
1499000,347.489990234375
1501000,340.80999755859375
1509000,340.0299987792969
1506001,339.44000244140625
1510000,344.6399841308594
1511000,344.67999267578125
1512000,344.82000732421875
1513000,344.5199890136719
1514000,344.5899963378906
1515000,339.5899963378906
1517000,352.97998046875
1518000,346.3999938964844
1519000,345.94000244140625
1520000,342.17999267578125
1521000,342.75
1522000,342.75
1523000,346.7300109863281
1524000,340.7900085449219
1525000,340.6300048828125
1526000,340.739990234375
1527000,340.6600036621094
1528000,342.3800048828125
1529000,342.3399963378906
1530000,348.9599914550781
1531000,343.6799621582031
1532000,343.7200012207031
1535000,340.65997314453125
1536000,340.9499816894531
1537000,340.8600158691406
1538000,340.989990234375
1539000,340.91998291015625
1540000,352.3699951171875
1541000,347.4899597167969
1542000,346.2599792480469
1545000,340.90997314453125
1546000,340.8899841308594
1547000,340.8199768066406
1548000,340.8999938964844
1551000,340.5699768066406
1552000,340.5
1553000,340.5400085449219
1554000,340.4800109863281
1550001,342.1000061035156
1555000,342.1199645996094
1557000,346.8600158691406
1562000,341.5899963378906
1563000,341.67999267578125
1561001,341.5699768066406
1564000,341.5199890136719
1566000,341.5899963378906
1567000,341.3600158691406
1568000,341.3699951171875
1570000,352.9700012207031
1569001,340.6100158691406
1558001,340.6899719238281
1572000,345.80999755859375
1573000,345.8299865722656
1574000,345.70001220703125
1575000,345.7599792480469
1576000,353.9599914550781
1577000,353.3699951171875
1580000,341.0799865722656
1581000,343.0400085449219
1582000,341.0599670410156
1583000,357.25
1588000,341.5799865722656
1589000,341.260009765625
1590000,341.52001953125
1591000,341.510009765625
1592000,340.92999267578125
1593000,341.010009765625
1594000,340.97998046875
1595000,340.9100036621094
1596000,340.9499816894531
1598000,349.07000732421875
1599000,341.42999267578125
1600000,341.6299743652344
1602000,341.22998046875
1604000,347.40997314453125
1605000,344.010009765625
1606000,355.2300109863281
1607000,343.0799560546875
1609000,350.5199890136719
1612000,345.02996826171875
1613000,346.8299865722656
1614000,347.0199890136719
1615000,351.54998779296875
1616000,352.4499816894531
1618000,350.92999267578125
1621000,342.7099914550781
1622000,354.0
1623000,353.989990234375
1624000,347.8999938964844
1627000,354.39996337890625
1628000,352.9100036621094
1630000,346.75
1631000,347.07000732421875
1632000,347.3599853515625
1633000,347.2799987792969
1634000,346.8399963378906
1635000,351.7099914550781
1636000,351.92999267578125
1637000,348.1399841308594
1640000,346.3399963378906
1642000,351.41998291015625
1643000,351.5899963378906
1644000,351.7300109863281
1648000,348.1099853515625
1649000,346.70001220703125
1650000,352.8599853515625
1652000,353.6399841308594
1656000,344.8599853515625
1657000,352.219970703125
1659000,341.3799743652344
1661000,343.6300048828125
1662000,344.41998291015625
1663000,341.6300048828125
1664000,341.42999267578125
1665000,340.07000732421875
1666000,351.91998291015625
1667000,343.5899658203125
1668000,346.25
1669000,351.9599914550781
1670000,350.2699890136719
1671000,352.15997314453125
1674000,342.47998046875
1675000,351.4499816894531
1676000,350.25
1677000,347.2099914550781
1681000,355.8699951171875
1683000,349.29998779296875
1685000,353.3199768066406
1686000,355.5500183105469
1690000,346.5099792480469
1691000,346.47998046875
1692000,348.72998046875
1695000,352.8199768066406
1696000,344.97998046875
1697000,351.3800048828125
1699000,350.5899963378906
1702000,348.1099853515625
1703000,348.0
1704000,351.5
1705000,353.760009765625
1706000,357.1899719238281
1708000,355.2200012207031
1716000,350.2200012207031
1717000,352.97998046875
1719000,350.1199951171875
1720000,353.80999755859375
1687001,353.6700134277344
1721000,346.8599853515625
1722000,351.0899963378906
1724000,349.28997802734375
1725000,347.5699768066406
1727000,347.3500061035156
1729000,352.0199890136719
1730000,346.9700012207031
1735000,350.05999755859375
1737000,347.3599853515625
1739000,350.04998779296875
1741000,346.92999267578125
1743000,346.7099914550781
1744000,346.8399963378906
1745000,348.30999755859375
1746000,350.1600036621094
1733001,351.6600036621094
1752000,346.91998291015625
1753000,346.80999755859375
1754000,352.7099914550781
1755000,346.67999267578125
1758000,346.7900085449219
1759000,347.03997802734375
1760000,348.0799560546875
1754001,352.82000732421875
1756001,348.47998046875
1761000,347.6899719238281
1762000,346.1399841308594
1763000,346.6199951171875
1766000,354.3099670410156
1767000,348.72998046875
1769000,345.5
1770000,348.2599792480469
1771000,349.2799987792969
1772000,345.9599914550781
1774000,346.53997802734375
1776000,347.2799987792969
1777000,355.91998291015625
1778000,346.44000244140625
1779000,345.0899658203125
1780000,344.67999267578125
1781000,347.0599670410156
1782000,349.69000244140625
1783000,349.78997802734375
1784000,353.3899841308594
1785000,353.3500061035156
1786000,352.260009765625
1787000,346.2499694824219
1788000,347.7099914550781
1776001,347.6600036621094
1790000,347.0599670410156
1794000,345.7200012207031
1795000,349.30999755859375
1801000,351.66998291015625
1802000,347.0899963378906
1803000,346.05999755859375
1748001,348.0699768066406
1805000,344.989990234375
1807000,346.17999267578125
1808000,349.05999755859375
1809000,354.1199951171875
1813000,347.2499694824219
1814001,347.20001220703125
1815000,347.19000244140625
1816000,347.3599853515625
1817000,347.0
1820000,346.92999267578125
1822000,345.3999938964844
1823000,345.52996826171875
1824000,345.7099914550781
1825000,345.66998291015625
1826000,358.05999755859375
1822001,345.5
1827000,348.46002197265625
1832000,356.1300048828125
1833000,356.010009765625
1820001,347.3599853515625
1834000,349.67999267578125
1835000,349.2599792480469
1836000,351.9100036621094
1837000,348.1899719238281
1838000,348.80999755859375
1840000,357.72998046875
1841000,357.79998779296875
1842000,357.8799743652344
1843000,348.41998291015625
1845000,348.0400085449219
1846000,347.29998779296875
1837001,349.3199768066406
1847000,352.4499816894531
1849000,349.8799743652344
1850000,351.3199768066406
1851000,351.78997802734375
1852000,344.17999267578125
1853000,344.25
1854000,344.1999816894531
1855000,344.1700134277344
1856000,344.20001220703125
1860000,344.2900085449219
1861000,344.1399841308594
1862000,344.239990234375
1863000,344.0799865722656
1864000,348.67999267578125
1865000,351.8299865722656
1866000,344.08001708984375
1867000,344.0299987792969
1868000,343.80999755859375
1869000,343.9100036621094
1870000,343.9100036621094
1871000,344.010009765625
1873000,350.03997802734375
1875000,349.3399963378906
1876000,355.0199890136719
1877000,354.7900085449219
1879000,344.4100036621094
1880000,344.3999938964844
1881000,344.54998779296875
1882000,344.5099792480469
1883000,344.3499755859375
1875001,349.3599853515625
1885000,351.1400146484375
1886000,352.6199951171875
1848001,349.47998046875
1888000,351.53997802734375
254047,343.6099853515625
1891000,350.3600158691406
1892000,350.92999267578125
1893000,349.30999755859375
1894000,352.4499816894531
1896000,347.6499938964844
1897000,348.6100158691406
1831001,350.8900146484375
1845001,348.2200012207031
1899000,350.75
1900000,349.1399841308594
1899001,350.97998046875
1902000,349.6399841308594
1903000,344.3999938964844
1901001,344.4599914550781
1905000,344.29998779296875
1906000,344.3899841308594
1907000,344.41998291015625
1910000,341.80999755859375
1911000,341.80999755859375
1912000,344.7099914550781
1913000,344.760009765625
1914000,344.7300109863281
1916000,344.5599670410156
1919000,344.69000244140625
1923000,344.82000732421875
1924000,344.8199768066406
1926000,344.8800048828125
1918001,349.8599853515625
1928000,344.72998046875
1929000,344.6499938964844
1931000,349.8299865722656
1932000,344.5199890136719
1927001,344.4499816894531
1933000,349.7300109863281
1936000,352.3599853515625
1937000,352.32000732421875
1939000,351.1300048828125
1940000,344.3599853515625
1944000,348.5299987792969
1945000,342.239990234375
1946000,344.3499755859375
1947000,344.19000244140625
1948000,349.1499938964844
1950000,344.25
1951000,344.0299987792969
1952000,342.0799865722656
1953000,342.2099914550781
1954000,356.7200012207031
1955000,356.2699890136719
1941001,344.3599853515625
1956000,351.03997802734375
1958000,342.25
1960000,348.40997314453125
1962000,341.8699951171875
1963000,341.9200134277344
1964000,353.9700012207031
1965000,354.09002685546875
1966000,351.3899841308594
1967000,344.40997314453125
1968000,352.1099853515625
1969000,344.239990234375
1970000,344.1600036621094
1972000,348.0699768066406
1973000,341.95001220703125
1974000,344.16998291015625
1975000,352.1600036621094
1968001,352.3199768066406
1971001,345.0400085449219
1978000,345.1400146484375
1979000,345.0299987792969
1980000,344.7799987792969
1981000,355.5799865722656
1982000,342.1399841308594
1983000,344.66998291015625
1984000,344.5799865722656
1985000,344.5199890136719
1987000,342.2099914550781
1989000,346.719970703125
1991000,347.15997314453125
1992000,342.3599853515625
1993000,356.3599853515625
1994000,346.2799987792969
1996000,352.8399658203125
1997000,353.0999755859375
1999000,346.6399841308594
1952001,342.1399841308594
2002000,347.2099914550781
2003000,345.97998046875
2005000,349.0099792480469
2006000,359.1000061035156
2007000,350.7799987792969
2009000,350.9999694824219
2010000,350.8799743652344
2011000,346.57000732421875
2012000,345.79998779296875
2014000,346.1399841308594
1952002,342.17999267578125
2018000,342.489990234375
2019000,344.4800109863281
2020000,344.3800048828125
2021000,344.40997314453125
2022000,344.41998291015625
2023000,344.3999938964844
2024000,344.3599853515625
2025000,346.08001708984375
2026000,342.0299987792969
2029000,349.20001220703125
2030000,349.3499755859375
2031000,351.6199951171875
2032000,349.6000061035156
2001001,349.72998046875
2038000,346.7799987792969
2041000,360.66998291015625
2028001,349.9700012207031
2043000,352.3399658203125
2039001,350.29998779296875
2045000,350.3000183105469
2046000,360.78997802734375
2048000,350.5
2049000,360.5799865722656
2052000,355.30999755859375
2053000,344.9499816894531
2054000,345.0
2055000,344.94000244140625
2056000,344.94000244140625
2057000,344.8299865722656
2058000,344.8299865722656
2059000,350.5299987792969
2060000,351.3800048828125
2061000,351.5
2062000,342.15997314453125
2063000,342.4399719238281
2066001,357.5899963378906
2067000,350.969970703125
2068000,355.92999267578125
2069000,356.0099792480469
2070000,344.5699768066406
2071000,344.55999755859375
2072000,344.5699768066406
2073000,344.5699768066406
2074000,344.5199890136719
2075000,344.6099853515625
1952003,342.27001953125
2076000,348.8800048828125
2077000,350.3599853515625
2078000,358.5400085449219
2079000,342.17999267578125
2083000,342.42999267578125
2084000,344.3999938964844
2085000,344.3699951171875
2086000,344.489990234375
2087000,344.4599914550781
2088000,344.469970703125
2089000,344.40997314453125
2095000,354.5
2097000,348.1499938964844
2099000,342.17999267578125
2101000,342.40997314453125
2102000,361.3899841308594
2082001,348.5899963378906
2103000,360.3399963378906
2104000,348.7099914550781
2112000,344.8699951171875
2113000,349.7799987792969
2114000,353.489990234375
2115000,344.75
2119000,344.1400146484375
2121000,351.16998291015625
2123000,358.0899963378906
2127000,344.6399841308594
2129000,350.45001220703125
2131000,344.489990234375
1922001,344.16998291015625
2132000,344.3299865722656
2133000,344.4899597167969
2134000,344.3799743652344
2135000,348.3399658203125
2136000,347.6999816894531
2139000,345.57000732421875
2140000,345.94000244140625
2142000,351.5799865722656
2143000,346.78997802734375
2144000,346.8599548339844
2146000,355.1600036621094
2147000,354.7900085449219
2148000,346.78997802734375
2150000,344.04998779296875
2152000,351.969970703125
2153000,347.8800048828125
2154000,348.19000244140625
2155000,343.7799987792969
2156000,351.3500061035156
2159000,345.78997802734375
2161000,348.8299865722656
2162000,348.01995849609375
2163000,350.8199768066406
2164000,348.3999938964844
2165000,349.28997802734375
2166000,347.19000244140625
2169000,348.6300048828125
2171000,348.47998046875
2172000,348.4599914550781
2173000,348.9599914550781
2174000,346.7300109863281
2176000,347.6600036621094
2177000,358.0699768066406
2180000,346.3399658203125
2181000,347.3399963378906
2183000,348.28997802734375
2188000,342.010009765625
