bid,0.2,0.05,0.01,0.005,0.002,0.0,ead
1370000,0.0,32000.0,32000.0,113251.12,174572.72,215453.787,4864.89
1371001,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
1372001,0.0,28000.0,28000.0,155433.95,165314.975,171902.325,4496.926
1373000,0.0,32000.0,32000.0,134713.68,186029.48,220240.013,4984.168
1374000,,0.0,0.0,0.0,0.0,,0.0
1376000,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
1377000,,0.0,0.0,0.0,0.0,,0.0
1378001,0.0,18200.0,18200.0,153701.275,157235.342,159591.387,3305.985
1378002,0.0,20800.0,20800.0,175796.48,178662.08,180572.48,3774.414
1379001,0.0,16900.0,16900.0,77934.155,127757.955,160973.822,2777.855
1380000,0.0,20000.0,33414.1,125123.867,127208.0,128597.422,3598.93
1381000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
1382000,0.0,30000.0,30000.0,133480.2,174888.45,202493.95,4698.636
1383000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
1384001,0.0,22000.0,22000.0,22000.0,22000.0,22000.0,2750.0
1385000,,0.0,0.0,0.0,0.0,,0.0
1385004,,0.0,0.0,0.0,0.0,,0.0
1385005,,0.0,0.0,0.0,0.0,,0.0
1386000,0.0,136000.0,136000.0,136000.0,136000.0,136000.0,17000.0
1387001,0.0,36000.0,36000.0,36000.0,36000.0,36000.0,4500.0
1388000,0.0,36000.0,36000.0,219852.45,223926.63,226642.75,5895.869
1391000,,0.0,0.0,0.0,0.0,,0.0
1392001,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
1393000,0.0,36000.0,36000.0,36000.0,36000.0,36000.0,4500.0
1395000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
1396000,0.0,32000.0,32000.0,186444.04,190568.307,193317.818,5175.515
1397000,0.0,23400.0,59618.07,212900.745,216374.4,218690.17,5175.636
1398000,0.0,40000.0,40000.0,233055.05,238313.267,241818.745,6469.822
1399000,0.0,44000.0,44000.0,44000.0,44000.0,44000.0,5500.0
1400001,0.0,30000.0,30000.0,127731.3,174499.8,205678.8,4677.853
1401000,0.0,36000.0,36000.0,36000.0,36000.0,36000.0,4500.0
1402000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
1403000,,0.0,0.0,0.0,0.0,,0.0
1404000,,0.0,0.0,0.0,0.0,,0.0
1405001,0.0,28600.0,223837.685,246242.1,249160.767,251106.545,9612.325
1405002,0.0,7800.0,7800.0,66765.87,68096.47,68983.537,1422.788
1406000,,0.0,0.0,0.0,0.0,,0.0
1407000,0.0,38000.0,38000.0,38000.0,38000.0,38000.0,4750.0
1408000,0.0,24000.0,128120.0,269080.0,277720.0,283480.0,7216.8
1409000,0.0,24000.0,24000.0,105950.0,116950.0,124283.333,3660.458
1410001,,0.0,0.0,0.0,0.0,,0.0
1411000,,0.0,0.0,0.0,0.0,,0.0
1412000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
1413001,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
1414000,0.0,24000.0,140143.95,155146.2,157117.2,158431.2,6605.048
1414001,0.0,89000.0,89000.0,562376.25,574913.25,583271.25,14727.559
1416000,,0.0,0.0,0.0,0.0,,0.0
1417000,,0.0,0.0,0.0,0.0,,0.0
1418000,0.0,36000.0,122233.5,228514.5,231142.5,232894.5,7895.063
1419000,0.0,42000.0,42000.0,42000.0,42000.0,42000.0,5250.0
1420000,,0.0,0.0,0.0,0.0,,0.0
1421000,,0.0,0.0,0.0,0.0,,0.0
1422000,,0.0,0.0,0.0,0.0,,0.0
1423000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
1424000,,0.0,0.0,0.0,0.0,,0.0
1425000,,0.0,0.0,0.0,0.0,,0.0
1426000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
1427000,0.0,36000.0,36000.0,36000.0,36000.0,36000.0,4500.0
1428000,,0.0,0.0,0.0,0.0,,0.0
1429000,,0.0,0.0,0.0,0.0,,0.0
1430000,,0.0,0.0,0.0,0.0,,0.0
1431000,,0.0,0.0,0.0,0.0,,0.0
1432000,0.0,34000.0,34000.0,34000.0,35628.855,36714.758,4256.787
1433000,0.0,40300.0,40300.0,40300.0,144259.275,213565.458,5470.664
1434000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
1435001,0.0,18200.0,18200.0,18200.0,18200.0,18200.0,2275.0
1436000,0.0,38000.0,38000.0,38000.0,38000.0,38000.0,4750.0
1437000,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
1438000,0.0,30000.0,30000.0,174111.15,177900.488,180426.713,4846.623
1439000,,0.0,0.0,0.0,0.0,,0.0
1440000,,0.0,0.0,0.0,0.0,,0.0
1441000,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,5000.0
1442000,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,3000.0
1443000,0.0,36000.0,36000.0,36000.0,36000.0,36000.0,4500.0
1445000,0.0,42000.0,42000.0,42000.0,118460.37,169433.95,5568.585
1446000,0.0,29900.0,29900.0,29900.0,29900.0,29900.0,3737.5
1447000,,0.0,0.0,0.0,0.0,,0.0
1448000,,0.0,0.0,0.0,0.0,,0.0
1449000,0.0,27300.0,27300.0,27300.0,27300.0,27300.0,3412.5
1450000,,0.0,0.0,0.0,0.0,,0.0
1451000,,0.0,0.0,0.0,0.0,,0.0
1452001,,0.0,0.0,0.0,0.0,,0.0
1453000,0.0,28600.0,28600.0,28600.0,28600.0,28600.0,3575.0
1454000,,0.0,0.0,0.0,0.0,,0.0
1455000,,0.0,0.0,0.0,0.0,,0.0
1455001,,0.0,0.0,0.0,0.0,,0.0
1455002,,0.0,0.0,0.0,0.0,,0.0
1455003,,0.0,0.0,0.0,0.0,,0.0
1455004,,0.0,0.0,0.0,0.0,,0.0
1455005,,0.0,0.0,0.0,0.0,,0.0
1455006,,0.0,0.0,0.0,0.0,,0.0
1455007,,0.0,0.0,0.0,0.0,,0.0
1455008,,0.0,0.0,0.0,0.0,,0.0
1455009,,0.0,0.0,0.0,0.0,,0.0
1455010,,0.0,0.0,0.0,0.0,,0.0
1455011,,0.0,0.0,0.0,0.0,,0.0
1455012,,0.0,0.0,0.0,0.0,,0.0
1455013,,0.0,0.0,0.0,0.0,,0.0
1455014,,0.0,0.0,0.0,0.0,,0.0
1455015,,0.0,0.0,0.0,0.0,,0.0
1455016,,0.0,0.0,0.0,0.0,,0.0
1455017,,0.0,0.0,0.0,0.0,,0.0
1455018,,0.0,0.0,0.0,0.0,,0.0
1455019,,0.0,0.0,0.0,0.0,,0.0
1455020,,0.0,0.0,0.0,0.0,,0.0
1455021,,0.0,0.0,0.0,0.0,,0.0
1455022,,0.0,0.0,0.0,0.0,,0.0
1455023,,0.0,0.0,0.0,0.0,,0.0
1455024,,0.0,0.0,0.0,0.0,,0.0
1455025,,0.0,0.0,0.0,0.0,,0.0
1455026,,0.0,0.0,0.0,0.0,,0.0
1455027,,0.0,0.0,0.0,0.0,,0.0
1455028,,0.0,0.0,0.0,0.0,,0.0
1455029,,0.0,0.0,0.0,0.0,,0.0
1455030,,0.0,0.0,0.0,0.0,,0.0
1455031,,0.0,0.0,0.0,0.0,,0.0
1456000,0.0,27300.0,27300.0,27300.0,27300.0,27300.0,3412.5
1457000,,0.0,0.0,0.0,0.0,,0.0
1458000,0.0,32500.0,32500.0,32500.0,32500.0,32500.0,4062.5
1459000,,0.0,0.0,0.0,0.0,,0.0
1459001,,0.0,0.0,0.0,0.0,,0.0
1459002,,0.0,0.0,0.0,0.0,,0.0
1459003,,0.0,0.0,0.0,0.0,,0.0
1459004,,0.0,0.0,0.0,0.0,,0.0
1459005,,0.0,0.0,0.0,0.0,,0.0
1459006,,0.0,0.0,0.0,0.0,,0.0
1460000,,0.0,0.0,0.0,0.0,,0.0
1462000,,0.0,0.0,0.0,0.0,,0.0
1462001,,0.0,0.0,0.0,0.0,,0.0
1462002,,0.0,0.0,0.0,0.0,,0.0
1462003,,0.0,0.0,0.0,0.0,,0.0
1462004,,0.0,0.0,0.0,0.0,,0.0
1462005,,0.0,0.0,0.0,0.0,,0.0
1463000,0.0,44000.0,44000.0,44000.0,44000.0,44000.0,5500.0
1464001,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
1465000,0.0,126100.0,126100.0,126100.0,126100.0,126100.0,15762.5
1465001,0.0,138000.0,138000.0,138000.0,138000.0,138000.0,17250.0
1465002,0.0,123500.0,123500.0,123500.0,123500.0,123500.0,15437.5
1466000,0.0,27300.0,27300.0,27300.0,27300.0,27300.0,3412.5
1467000,0.0,53300.0,53300.0,53300.0,53300.0,53300.0,6662.5
1468000,,0.0,0.0,0.0,0.0,,0.0
1469000,,0.0,0.0,0.0,0.0,,0.0
1470000,0.0,76700.0,76700.0,76700.0,76700.0,76700.0,9587.5
1470001,0.0,78000.0,78000.0,78000.0,78000.0,78000.0,9750.0
1470002,0.0,57200.0,57200.0,57200.0,57200.0,57200.0,7150.0
1470003,0.0,54600.0,54600.0,54600.0,54600.0,54600.0,6825.0
1472001,,0.0,0.0,0.0,0.0,,0.0
1473001,,0.0,0.0,0.0,0.0,,0.0
1474001,,0.0,0.0,0.0,0.0,,0.0
1476001,,0.0,0.0,0.0,0.0,,0.0
1477001,,0.0,0.0,0.0,0.0,,0.0
1478001,,0.0,0.0,0.0,0.0,,0.0
1479001,,0.0,0.0,0.0,0.0,,0.0
1481001,,0.0,0.0,0.0,0.0,,0.0
1482001,,0.0,0.0,0.0,0.0,,0.0
1483000,,0.0,0.0,0.0,0.0,,0.0
1484000,,0.0,0.0,0.0,0.0,,0.0
1487000,,0.0,0.0,0.0,0.0,,0.0
1488001,0.0,0.0,22100.0,22100.0,22100.0,22100.0,663.0
1489000,,0.0,0.0,0.0,0.0,,0.0
1489001,,0.0,0.0,0.0,0.0,,0.0
1489002,,0.0,0.0,0.0,0.0,,0.0
1490000,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
1492000,0.0,29900.0,29900.0,184162.15,245813.272,286914.02,5151.346
1493000,,0.0,0.0,0.0,0.0,,0.0
1494001,,0.0,0.0,0.0,0.0,,0.0
1495001,,0.0,0.0,0.0,0.0,,0.0
1496001,,0.0,0.0,0.0,0.0,,0.0
1497000,,0.0,0.0,0.0,0.0,,0.0
1498001,0.0,36000.0,36000.0,36000.0,36000.0,36000.0,4500.0
1499000,,0.0,0.0,0.0,0.0,,0.0
1500001,0.0,0.0,23400.0,23400.0,23400.0,23400.0,702.0
1501000,0.0,29900.0,29900.0,29900.0,29900.0,29900.0,3737.5
1502000,,0.0,0.0,0.0,0.0,,0.0
1503000,,0.0,0.0,0.0,0.0,,0.0
1504000,,0.0,0.0,0.0,0.0,,0.0
1505001,0.0,40300.0,40300.0,40300.0,40300.0,40300.0,5037.5
1506001,0.0,8000.0,35140.89,39152.067,39775.6,40191.289,1846.909
1507000,,0.0,0.0,0.0,0.0,,0.0
1507001,,0.0,0.0,0.0,0.0,,0.0
1507002,,0.0,0.0,0.0,0.0,,0.0
1508000,,0.0,0.0,0.0,0.0,,0.0
1508001,0.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,156250.0
1509000,0.0,3900.0,3900.0,3900.0,3900.0,3900.0,487.5
1509001,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
1509002,0.0,6500.0,6500.0,6500.0,6500.0,6500.0,812.5
1509003,0.0,102700.0,102700.0,102700.0,102700.0,102700.0,12837.5
1509004,0.0,22100.0,22100.0,22100.0,22100.0,22100.0,2762.5
1510000,,0.0,0.0,0.0,0.0,,0.0
1511000,,0.0,0.0,0.0,0.0,,0.0
1512000,,0.0,0.0,0.0,0.0,,0.0
1513000,,0.0,0.0,0.0,0.0,,0.0
1514000,,0.0,0.0,0.0,0.0,,0.0
1515000,0.0,10000.0,59706.921,65337.75,66177.25,66736.917,2786.937
1515001,0.0,46000.0,46000.0,46000.0,48203.745,49672.908,5759.182
1515002,0.0,12000.0,12000.0,12000.0,12000.0,12000.0,1500.0
1516001,,0.0,0.0,0.0,0.0,,0.0
1517000,,0.0,0.0,0.0,0.0,,0.0
1518000,,0.0,0.0,0.0,0.0,,0.0
1519000,,0.0,0.0,0.0,0.0,,0.0
1519001,,0.0,0.0,0.0,0.0,,0.0
1520000,0.0,0.0,0.0,54000.0,54000.0,54000.0,405.0
1521000,,0.0,0.0,0.0,0.0,,0.0
1522000,,0.0,0.0,0.0,0.0,,0.0
1523000,,0.0,0.0,0.0,0.0,,0.0
1524000,0.0,23000.0,23000.0,23000.0,23000.0,23000.0,2875.0
1525000,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,2250.0
1526000,0.0,17000.0,17000.0,17000.0,17000.0,17000.0,2125.0
1527000,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,2500.0
1528000,0.0,0.0,0.0,13000.0,13000.0,13000.0,97.5
1529000,,0.0,0.0,0.0,0.0,,0.0
1530000,,0.0,0.0,0.0,0.0,,0.0
1531000,,0.0,0.0,0.0,0.0,,0.0
1532000,,0.0,0.0,0.0,0.0,,0.0
1533001,,0.0,0.0,0.0,0.0,,0.0
1534001,,0.0,0.0,0.0,0.0,,0.0
1535000,0.0,15600.0,15600.0,15600.0,15600.0,15600.0,1950.0
1536000,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,2600.0
1537000,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,1625.0
1538000,0.0,14300.0,14300.0,14300.0,14300.0,14300.0,1787.5
1539000,0.0,38000.0,38000.0,38000.0,38000.0,38000.0,4750.0
1540000,,0.0,0.0,0.0,0.0,,0.0
1541000,,0.0,0.0,0.0,0.0,,0.0
1542000,,0.0,0.0,0.0,0.0,,0.0
1544001,,0.0,0.0,0.0,0.0,,0.0
1545000,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,2500.0
1546000,0.0,22000.0,22000.0,22000.0,22000.0,22000.0,2750.0
1547000,0.0,35000.0,35000.0,35000.0,35000.0,35000.0,4375.0
1548000,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,3000.0
1550001,0.0,0.0,13000.0,13000.0,13000.0,13000.0,390.0
1551000,0.0,16000.0,16000.0,16000.0,16000.0,16000.0,2000.0
1552000,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,2250.0
1553000,0.0,19000.0,19000.0,19000.0,19000.0,19000.0,2375.0
1554000,0.0,16000.0,16000.0,16000.0,16000.0,16000.0,2000.0
1555000,0.0,0.0,0.0,16900.0,16900.0,16900.0,126.75
1556001,,0.0,0.0,0.0,0.0,,0.0
1557000,,0.0,0.0,0.0,0.0,,0.0
1558001,0.0,14300.0,14300.0,14300.0,14300.0,14300.0,1787.5
1560001,,0.0,0.0,0.0,0.0,,0.0
1561001,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,1625.0
1562000,0.0,14300.0,14300.0,14300.0,14300.0,14300.0,1787.5
1563000,0.0,0.0,14300.0,14300.0,14300.0,14300.0,429.0
1564000,0.0,12000.0,12000.0,12000.0,12000.0,12000.0,1500.0
1566000,0.0,23000.0,23000.0,23000.0,23000.0,23000.0,2875.0
1567000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
1568000,0.0,22100.0,22100.0,22100.0,22100.0,22100.0,2762.5
1569001,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,2600.0
1570000,,0.0,0.0,0.0,0.0,,0.0
1570001,,0.0,0.0,0.0,0.0,,0.0
1571001,,0.0,0.0,0.0,0.0,,0.0
1572000,,0.0,0.0,0.0,0.0,,0.0
1573000,,0.0,0.0,0.0,0.0,,0.0
1574000,,0.0,0.0,0.0,0.0,,0.0
1575000,,0.0,0.0,0.0,0.0,,0.0
1576000,,0.0,0.0,0.0,0.0,,0.0
1577000,,0.0,0.0,0.0,0.0,,0.0
1578001,0.0,9100.0,9100.0,9100.0,9100.0,9100.0,1137.5
1580000,0.0,31200.0,31200.0,31200.0,31200.0,31200.0,3900.0
1581000,,0.0,0.0,0.0,0.0,,0.0
1582000,0.0,58000.0,58000.0,58000.0,58000.0,58000.0,7250.0
1583000,,0.0,0.0,0.0,0.0,,0.0
1584000,,0.0,0.0,0.0,0.0,,0.0
1585001,,0.0,0.0,0.0,0.0,,0.0
1586000,,0.0,0.0,0.0,0.0,,0.0
1587000,,0.0,0.0,0.0,0.0,,0.0
1588000,0.0,11000.0,11000.0,11000.0,11000.0,11000.0,1375.0
1589000,0.0,14000.0,14000.0,14000.0,14000.0,14000.0,1750.0
1590000,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,1250.0
1591000,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,1250.0
1592000,0.0,17000.0,17000.0,17000.0,17000.0,17000.0,2125.0
1593000,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,2250.0
1594000,0.0,17000.0,17000.0,17000.0,17000.0,17000.0,2125.0
1595000,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,2250.0
1596000,0.0,21000.0,21000.0,21000.0,21000.0,21000.0,2625.0
1598000,,0.0,0.0,0.0,0.0,,0.0
1599000,0.0,11000.0,11000.0,11000.0,11000.0,11000.0,1375.0
1600000,0.0,12000.0,12000.0,12000.0,12000.0,12000.0,1500.0
1602000,0.0,31200.0,31200.0,31200.0,31200.0,31200.0,3900.0
1603001,,0.0,0.0,0.0,0.0,,0.0
1604000,,0.0,0.0,0.0,0.0,,0.0
1605000,,0.0,0.0,0.0,0.0,,0.0
1606000,,0.0,0.0,0.0,0.0,,0.0
1606001,,0.0,0.0,0.0,0.0,,0.0
1607000,,0.0,0.0,0.0,0.0,,0.0
1609000,,0.0,0.0,0.0,0.0,,0.0
1610001,,0.0,0.0,0.0,0.0,,0.0
1611001,,0.0,0.0,0.0,0.0,,0.0
1612000,,0.0,0.0,0.0,0.0,,0.0
1613000,,0.0,0.0,0.0,0.0,,0.0
1614000,,0.0,0.0,0.0,0.0,,0.0
1615000,,0.0,0.0,0.0,0.0,,0.0
1615001,,0.0,0.0,0.0,0.0,,0.0
1616000,,0.0,0.0,0.0,0.0,,0.0
1617001,,0.0,0.0,0.0,0.0,,0.0
1617002,,0.0,0.0,0.0,0.0,,0.0
1618000,,0.0,0.0,0.0,0.0,,0.0
1618001,,0.0,0.0,0.0,0.0,,0.0
1619001,0.0,0.0,34000.0,34000.0,34000.0,34000.0,1020.0
1620001,,0.0,0.0,0.0,0.0,,0.0
1621000,,0.0,0.0,0.0,0.0,,0.0
1622000,,0.0,0.0,0.0,0.0,,0.0
1623000,,0.0,0.0,0.0,0.0,,0.0
1624000,,0.0,0.0,0.0,0.0,,0.0
1625001,,0.0,0.0,0.0,0.0,,0.0
1626001,,0.0,0.0,0.0,0.0,,0.0
1627000,,0.0,0.0,0.0,0.0,,0.0
1628000,,0.0,0.0,0.0,0.0,,0.0
1629001,,0.0,0.0,0.0,0.0,,0.0
1630000,,0.0,0.0,0.0,0.0,,0.0
1631000,,0.0,0.0,0.0,0.0,,0.0
1632000,,0.0,0.0,0.0,0.0,,0.0
1633000,,0.0,0.0,0.0,0.0,,0.0
1634000,,0.0,0.0,0.0,0.0,,0.0
1635000,,0.0,0.0,0.0,0.0,,0.0
1636000,,0.0,0.0,0.0,0.0,,0.0
1637000,,0.0,0.0,0.0,0.0,,0.0
1638000,,0.0,0.0,0.0,0.0,,0.0
1638001,,0.0,0.0,0.0,0.0,,0.0
1638002,,0.0,0.0,0.0,0.0,,0.0
1639001,,0.0,0.0,0.0,0.0,,0.0
1639002,,0.0,0.0,0.0,0.0,,0.0
1640000,,0.0,0.0,0.0,0.0,,0.0
1641001,,0.0,0.0,0.0,0.0,,0.0
1642000,,0.0,0.0,0.0,0.0,,0.0
1642001,,0.0,0.0,0.0,0.0,,0.0
1642002,,0.0,0.0,0.0,0.0,,0.0
1643000,,0.0,0.0,0.0,0.0,,0.0
1644000,,0.0,0.0,0.0,0.0,,0.0
1645001,,0.0,0.0,0.0,0.0,,0.0
1646000,,0.0,0.0,0.0,0.0,,0.0
1647000,,0.0,0.0,0.0,0.0,,0.0
1648000,,0.0,0.0,0.0,0.0,,0.0
1648001,,0.0,0.0,0.0,0.0,,0.0
1649000,,0.0,0.0,0.0,0.0,,0.0
1650000,,0.0,0.0,0.0,0.0,,0.0
1650001,,0.0,0.0,0.0,0.0,,0.0
1650002,,0.0,0.0,0.0,0.0,,0.0
1650003,,0.0,0.0,0.0,0.0,,0.0
1651000,,0.0,0.0,0.0,0.0,,0.0
1651001,,0.0,0.0,0.0,0.0,,0.0
1652000,,0.0,0.0,0.0,0.0,,0.0
1653000,,0.0,0.0,0.0,0.0,,0.0
1654000,,0.0,0.0,0.0,0.0,,0.0
1655000,,0.0,0.0,0.0,0.0,,0.0
1656000,,0.0,0.0,0.0,0.0,,0.0
1657000,,0.0,0.0,0.0,0.0,,0.0
1657001,,0.0,0.0,0.0,0.0,,0.0
1658001,,0.0,0.0,0.0,0.0,,0.0
1659000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
1661000,,0.0,0.0,0.0,0.0,,0.0
1662000,,0.0,0.0,0.0,0.0,,0.0
1663000,0.0,38000.0,38000.0,38000.0,38000.0,38000.0,4750.0
1664000,0.0,36400.0,36400.0,36400.0,36400.0,36400.0,4550.0
1665000,0.0,15600.0,15600.0,15600.0,15600.0,15600.0,1950.0
1666000,,0.0,0.0,0.0,0.0,,0.0
1667000,,0.0,0.0,0.0,0.0,,0.0
1668000,,0.0,0.0,0.0,0.0,,0.0
1668001,,0.0,0.0,0.0,0.0,,0.0
1669000,,0.0,0.0,0.0,0.0,,0.0
1670000,,0.0,0.0,0.0,0.0,,0.0
1670001,,0.0,0.0,0.0,0.0,,0.0
1670002,,0.0,0.0,0.0,0.0,,0.0
1670003,,0.0,0.0,0.0,0.0,,0.0
1670004,,0.0,0.0,0.0,0.0,,0.0
1670005,,0.0,0.0,0.0,0.0,,0.0
1670006,,0.0,0.0,0.0,0.0,,0.0
1670007,,0.0,0.0,0.0,0.0,,0.0
1670008,,0.0,0.0,0.0,0.0,,0.0
1670009,,0.0,0.0,0.0,0.0,,0.0
1670010,,0.0,0.0,0.0,0.0,,0.0
1670011,,0.0,0.0,0.0,0.0,,0.0
1670012,,0.0,0.0,0.0,0.0,,0.0
1670013,,0.0,0.0,0.0,0.0,,0.0
1670014,,0.0,0.0,0.0,0.0,,0.0
1670015,,0.0,0.0,0.0,0.0,,0.0
1670016,,0.0,0.0,0.0,0.0,,0.0
1670017,,0.0,0.0,0.0,0.0,,0.0
1670018,,0.0,0.0,0.0,0.0,,0.0
1670019,,0.0,0.0,0.0,0.0,,0.0
1670020,,0.0,0.0,0.0,0.0,,0.0
1670021,,0.0,0.0,0.0,0.0,,0.0
1670022,,0.0,0.0,0.0,0.0,,0.0
1670023,,0.0,0.0,0.0,0.0,,0.0
1670024,,0.0,0.0,0.0,0.0,,0.0
1670025,,0.0,0.0,0.0,0.0,,0.0
1670026,,0.0,0.0,0.0,0.0,,0.0
1670027,,0.0,0.0,0.0,0.0,,0.0
1670028,,0.0,0.0,0.0,0.0,,0.0
1670029,,0.0,0.0,0.0,0.0,,0.0
1670030,,0.0,0.0,0.0,0.0,,0.0
1670031,,0.0,0.0,0.0,0.0,,0.0
1670032,,0.0,0.0,0.0,0.0,,0.0
1670033,,0.0,0.0,0.0,0.0,,0.0
1670034,,0.0,0.0,0.0,0.0,,0.0
1670035,,0.0,0.0,0.0,0.0,,0.0
1671000,,0.0,0.0,0.0,0.0,,0.0
1672000,,0.0,0.0,0.0,0.0,,0.0
1673000,,0.0,0.0,0.0,0.0,,0.0
1674000,,0.0,0.0,0.0,0.0,,0.0
1675000,,0.0,0.0,0.0,0.0,,0.0
1676000,,0.0,0.0,0.0,0.0,,0.0
1676001,,0.0,0.0,0.0,0.0,,0.0
1676002,,0.0,0.0,0.0,0.0,,0.0
1677000,,0.0,0.0,0.0,0.0,,0.0
1678001,,0.0,0.0,0.0,0.0,,0.0
1679001,,0.0,0.0,0.0,0.0,,0.0
1680000,,0.0,0.0,0.0,0.0,,0.0
1680001,,0.0,0.0,0.0,0.0,,0.0
1680002,,0.0,0.0,0.0,0.0,,0.0
1680003,,0.0,0.0,0.0,0.0,,0.0
1680004,,0.0,0.0,0.0,0.0,,0.0
1681000,,0.0,0.0,0.0,0.0,,0.0
1682001,,0.0,0.0,0.0,0.0,,0.0
1683000,,0.0,0.0,0.0,0.0,,0.0
1683001,,0.0,0.0,0.0,0.0,,0.0
1684001,,0.0,0.0,0.0,0.0,,0.0
1685000,,0.0,0.0,0.0,0.0,,0.0
1685001,,0.0,0.0,0.0,0.0,,0.0
1686000,,0.0,0.0,0.0,0.0,,0.0
1687001,,0.0,0.0,0.0,0.0,,0.0
1688001,,0.0,0.0,0.0,0.0,,0.0
1689001,,0.0,0.0,0.0,0.0,,0.0
1690000,,0.0,0.0,0.0,0.0,,0.0
1691000,,0.0,0.0,0.0,0.0,,0.0
1692000,,0.0,0.0,0.0,0.0,,0.0
1693001,,0.0,0.0,0.0,0.0,,0.0
1694001,,0.0,0.0,0.0,0.0,,0.0
1695000,,0.0,0.0,0.0,0.0,,0.0
1696000,,0.0,0.0,0.0,0.0,,0.0
1697000,,0.0,0.0,0.0,0.0,,0.0
1698001,,0.0,0.0,0.0,0.0,,0.0
1699000,,0.0,0.0,0.0,0.0,,0.0
1700000,,0.0,0.0,0.0,0.0,,0.0
1700001,,0.0,0.0,0.0,0.0,,0.0
1700002,,0.0,0.0,0.0,0.0,,0.0
1701000,,0.0,0.0,0.0,0.0,,0.0
1701001,,0.0,0.0,0.0,0.0,,0.0
1701002,,0.0,0.0,0.0,0.0,,0.0
1701003,,0.0,0.0,0.0,0.0,,0.0
1701004,,0.0,0.0,0.0,0.0,,0.0
1702000,,0.0,0.0,0.0,0.0,,0.0
1703000,,0.0,0.0,0.0,0.0,,0.0
1704000,,0.0,0.0,0.0,0.0,,0.0
1705000,,0.0,0.0,0.0,0.0,,0.0
1706000,,0.0,0.0,0.0,0.0,,0.0
1706001,,0.0,0.0,0.0,0.0,,0.0
1706002,,0.0,0.0,0.0,0.0,,0.0
1707001,,0.0,0.0,0.0,0.0,,0.0
1708000,,0.0,0.0,0.0,0.0,,0.0
1711000,,0.0,0.0,0.0,0.0,,0.0
1711001,,0.0,0.0,0.0,0.0,,0.0
1711002,,0.0,0.0,0.0,0.0,,0.0
1711003,,0.0,0.0,0.0,0.0,,0.0
1711004,,0.0,0.0,0.0,0.0,,0.0
1711005,,0.0,0.0,0.0,0.0,,0.0
1711006,0.0,1910000.0,1910000.0,303000.0,1910000.0,2981333.333,233393.333
1711007,,0.0,0.0,0.0,0.0,,0.0
1711008,,0.0,0.0,0.0,0.0,,0.0
1711009,,0.0,0.0,0.0,0.0,,0.0
1711010,,0.0,0.0,0.0,0.0,,0.0
1711011,,0.0,0.0,0.0,0.0,,0.0
1711012,,0.0,0.0,0.0,0.0,,0.0
1711013,,0.0,0.0,0.0,0.0,,0.0
1711014,,0.0,0.0,0.0,0.0,,0.0
1711015,0.0,34000.0,34000.0,34000.0,40919.0,45531.667,4278.829
1711016,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,5000.0
1711017,,0.0,0.0,0.0,0.0,,0.0
1711018,,0.0,0.0,0.0,0.0,,0.0
1711019,,0.0,0.0,0.0,0.0,,0.0
1711020,0.0,127743.333,168195.238,183881.548,186955.476,189004.761,17311.929
1711021,,0.0,0.0,0.0,0.0,,0.0
1711022,,0.0,0.0,0.0,0.0,,0.0
1711023,,0.0,0.0,0.0,0.0,,0.0
1711024,,0.0,0.0,0.0,0.0,,0.0
